Año,Clave_Ent,Entidad,Bien jurídico afectado,Tipo de delito,Subtipo de delito,Modalidad,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
2026,09,Ciudad de México,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,0,0,0,,,,,,,,,
2026,09,Ciudad de México,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,77,60,60,,,,,,,,,
2026,09,Ciudad de México,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,77,60,58,,,,,,,,,
2026,09,Ciudad de México,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,57,47,66,,,,,,,,,
2026,09,Ciudad de México,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,33,37,48,,,,,,,,,
2026,09,Ciudad de México,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,200,219,285,,,,,,,,,
2026,09,Ciudad de México,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,48,40,44,,,,,,,,,
2026,09,Ciudad de México,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,0,0,0,,,,,,,,,
2026,09,Ciudad de México,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,0,0,0,,,,,,,,,
2026,09,Ciudad de México,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,0,0,0,,,,,,,,,
2026,09,Ciudad de México,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,0,0,0,,,,,,,,,
2026,09,Ciudad de México,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,408,403,447,,,,,,,,,
2026,09,Ciudad de México,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma blanca,1,1,2,,,,,,,,,
2026,09,Ciudad de México,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma de fuego,1,2,0,,,,,,,,,
2026,09,Ciudad de México,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con otro elemento,0,1,0,,,,,,,,,
2026,09,Ciudad de México,La vida y la Integridad corporal,Feminicidio,Feminicidio,No especificado,2,0,1,,,,,,,,,
2026,09,Ciudad de México,La vida y la Integridad corporal,Feminicidio,Tentativa de feminicidio,Tentativa de feminicidio,4,3,8,,,,,,,,,
2026,09,Ciudad de México,La vida y la Integridad corporal,Aborto,Aborto,Aborto,17,15,13,,,,,,,,,
2026,09,Ciudad de México,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,242,213,349,,,,,,,,,
2026,09,Ciudad de México,Libertad personal,Secuestro,Secuestro extorsivo,Secuestro extorsivo,1,1,0,,,,,,,,,
2026,09,Ciudad de México,Libertad personal,Secuestro,Secuestro con calidad de rehén,Secuestro con calidad de rehén,0,0,0,,,,,,,,,
2026,09,Ciudad de México,Libertad personal,Secuestro,Secuestro para causar daño,Secuestro para causar daño,0,0,0,,,,,,,,,
2026,09,Ciudad de México,Libertad personal,Secuestro,Secuestro exprés,Secuestro exprés,0,0,1,,,,,,,,,
2026,09,Ciudad de México,Libertad personal,Tráfico de menores,Tráfico de menores,Tráfico de menores,0,0,0,,,,,,,,,
2026,09,Ciudad de México,Libertad personal,Rapto,Rapto,Rapto,0,0,0,,,,,,,,,
2026,09,Ciudad de México,Libertad personal,Privación ilegal de la libertad,Privación ilegal de la libertad,Privación ilegal de la libertad,32,22,30,,,,,,,,,
2026,09,Ciudad de México,Libertad personal,Retención o sustracción de menores e incapaces,Retención o sustracción de menores e incapaces,Retención o sustracción de menores e incapaces,58,69,69,,,,,,,,,
2026,09,Ciudad de México,La libertad y la seguridad sexual,Abuso sexual,Abuso sexual,Abuso sexual,241,278,305,,,,,,,,,
2026,09,Ciudad de México,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,4,4,5,,,,,,,,,
2026,09,Ciudad de México,La libertad y la seguridad sexual,Acoso sexual,Acoso sexual,Acoso sexual,83,72,105,,,,,,,,,
2026,09,Ciudad de México,La libertad y la seguridad sexual,Hostigamiento sexual,Hostigamiento sexual,Hostigamiento sexual,0,0,0,,,,,,,,,
2026,09,Ciudad de México,La libertad y la seguridad sexual,Incesto,Incesto,Incesto,0,0,0,,,,,,,,,
2026,09,Ciudad de México,La libertad y la seguridad sexual,Violación,Violación simple,Violación simple,51,59,87,,,,,,,,,
2026,09,Ciudad de México,La libertad y la seguridad sexual,Violación,Violación equiparada,Violación equiparada,122,131,115,,,,,,,,,
2026,09,Ciudad de México,La libertad y la seguridad sexual,Violación a la intimidad sexual,Violación a la intimidad sexual,Violación a la intimidad sexual,114,120,141,,,,,,,,,
2026,09,Ciudad de México,El patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,70,64,92,,,,,,,,,
2026,09,Ciudad de México,El patrimonio,Robo,Robo a casa habitación,Con violencia,14,19,25,,,,,,,,,
2026,09,Ciudad de México,El patrimonio,Robo,Robo a casa habitación,Sin violencia,193,137,167,,,,,,,,,
2026,09,Ciudad de México,El patrimonio,Robo,Robo de vehículo automotor - Coche de 4 ruedas,Con violencia,30,23,33,,,,,,,,,
2026,09,Ciudad de México,El patrimonio,Robo,Robo de vehículo automotor - Coche de 4 ruedas,Sin violencia,150,134,152,,,,,,,,,
2026,09,Ciudad de México,El patrimonio,Robo,Robo de vehículo automotor - Motocicleta,Con violencia,23,20,26,,,,,,,,,
2026,09,Ciudad de México,El patrimonio,Robo,Robo de vehículo automotor - Motocicleta,Sin violencia,188,203,219,,,,,,,,,
2026,09,Ciudad de México,El patrimonio,Robo,Robo de vehículo automotor - Embarcaciones,Con violencia,0,0,0,,,,,,,,,
2026,09,Ciudad de México,El patrimonio,Robo,Robo de vehículo automotor - Embarcaciones,Sin violencia,0,0,0,,,,,,,,,
2026,09,Ciudad de México,El patrimonio,Robo,Robo de autopartes,Con violencia,0,0,0,,,,,,,,,
2026,09,Ciudad de México,El patrimonio,Robo,Robo de autopartes,Sin violencia,797,649,657,,,,,,,,,
2026,09,Ciudad de México,El patrimonio,Robo,Robo a transportista,Con violencia,5,2,2,,,,,,,,,
2026,09,Ciudad de México,El patrimonio,Robo,Robo a transportista,Sin violencia,0,0,0,,,,,,,,,
2026,09,Ciudad de México,El patrimonio,Robo,Robo a transeúnte en vía pública,Con violencia,410,390,445,,,,,,,,,
2026,09,Ciudad de México,El patrimonio,Robo,Robo a transeúnte en vía pública,Sin violencia,130,149,134,,,,,,,,,
2026,09,Ciudad de México,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Con violencia,160,128,117,,,,,,,,,
2026,09,Ciudad de México,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Sin violencia,158,117,113,,,,,,,,,
2026,09,Ciudad de México,El patrimonio,Robo,Robo en transporte público individual,Con violencia,7,11,7,,,,,,,,,
2026,09,Ciudad de México,El patrimonio,Robo,Robo en transporte público individual,Sin violencia,36,37,21,,,,,,,,,
2026,09,Ciudad de México,El patrimonio,Robo,Robo en transporte público colectivo,Con violencia,20,33,33,,,,,,,,,
2026,09,Ciudad de México,El patrimonio,Robo,Robo en transporte público colectivo,Sin violencia,292,315,254,,,,,,,,,
2026,09,Ciudad de México,El patrimonio,Robo,Robo en transporte individual,Con violencia,111,59,56,,,,,,,,,
2026,09,Ciudad de México,El patrimonio,Robo,Robo en transporte individual,Sin violencia,0,0,0,,,,,,,,,
2026,09,Ciudad de México,El patrimonio,Robo,Robo a institución bancaria,Con violencia,0,0,0,,,,,,,,,
2026,09,Ciudad de México,El patrimonio,Robo,Robo a institución bancaria,Sin violencia,1,0,0,,,,,,,,,
2026,09,Ciudad de México,El patrimonio,Robo,Robo a negocio,Con violencia,144,127,141,,,,,,,,,
2026,09,Ciudad de México,El patrimonio,Robo,Robo a negocio,Sin violencia,637,567,616,,,,,,,,,
2026,09,Ciudad de México,El patrimonio,Robo,Robo de ganado,Con violencia,0,0,0,,,,,,,,,
2026,09,Ciudad de México,El patrimonio,Robo,Robo de ganado,Sin violencia,0,0,0,,,,,,,,,
2026,09,Ciudad de México,El patrimonio,Robo,Robo de maquinaria - Herramienta industrial o agrícola,Con violencia,0,0,0,,,,,,,,,
2026,09,Ciudad de México,El patrimonio,Robo,Robo de maquinaria - Herramienta industrial o agrícola,Sin violencia,0,0,0,,,,,,,,,
2026,09,Ciudad de México,El patrimonio,Robo,Robo de maquinaria - Tractores y/o montacargas,Con violencia,0,0,0,,,,,,,,,
2026,09,Ciudad de México,El patrimonio,Robo,Robo de maquinaria - Tractores y/o montacargas,Sin violencia,0,0,0,,,,,,,,,
2026,09,Ciudad de México,El patrimonio,Robo,"Robo de maquinaria - Cables, tubos y otros objetos destinados a servicios públicos",Con violencia,0,0,0,,,,,,,,,
2026,09,Ciudad de México,El patrimonio,Robo,"Robo de maquinaria - Cables, tubos y otros objetos destinados a servicios públicos",Sin violencia,0,0,0,,,,,,,,,
2026,09,Ciudad de México,El patrimonio,Robo,Otros robos,Con violencia,19,17,21,,,,,,,,,
2026,09,Ciudad de México,El patrimonio,Robo,Otros robos,Sin violencia,1390,1305,1372,,,,,,,,,
2026,09,Ciudad de México,El patrimonio,Fraude,Fraude,Fraude,1779,1809,1814,,,,,,,,,
2026,09,Ciudad de México,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,290,297,335,,,,,,,,,
2026,09,Ciudad de México,El patrimonio,Extorsión,Extorsión presencial,Extorsión presencial,38,26,36,,,,,,,,,
2026,09,Ciudad de México,El patrimonio,Extorsión,Tentativa de extorsión presencial,Tentativa de extorsión presencial,19,31,30,,,,,,,,,
2026,09,Ciudad de México,El patrimonio,Extorsión,Extorsión por otros medios,Extorsión por otros medios,98,71,114,,,,,,,,,
2026,09,Ciudad de México,El patrimonio,Extorsión,Tentativa de extorsión por otros medios,Tentativa de extorsión por otros medios,14,42,40,,,,,,,,,
2026,09,Ciudad de México,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,797,788,992,,,,,,,,,
2026,09,Ciudad de México,El patrimonio,Despojo,Despojo,Despojo,267,320,340,,,,,,,,,
2026,09,Ciudad de México,La familia,Otros delitos contra la familia,Otros delitos contra la familia,Otros delitos contra la familia,0,1,2,,,,,,,,,
2026,09,Ciudad de México,La familia,Violencia familiar,Violencia familiar,Violencia familiar,2356,2164,2504,,,,,,,,,
2026,09,Ciudad de México,La familia,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,0,0,0,,,,,,,,,
2026,09,Ciudad de México,La familia,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,68,89,84,,,,,,,,,
2026,09,Ciudad de México,La sociedad,Corrupción de menores,Corrupción de menores,Corrupción de menores,26,37,39,,,,,,,,,
2026,09,Ciudad de México,La sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,3,6,50,,,,,,,,,
2026,09,Ciudad de México,La sociedad,Trata de personas,Trata de personas con fines de explotación sexual,Trata de personas con fines de explotación sexual,1,0,0,,,,,,,,,
2026,09,Ciudad de México,La sociedad,Trata de personas,Trata de personas con fines de trabajo o servicios forzados,Trata de personas con fines de trabajo o servicios forzados,1,0,0,,,,,,,,,
2026,09,Ciudad de México,La sociedad,Trata de personas,Trata de personas con fines de tráfico de órganos,Trata de personas con fines de tráfico de órganos,0,0,0,,,,,,,,,
2026,09,Ciudad de México,La sociedad,Trata de personas,Trata de personas con otros fines,Trata de personas con otros fines,0,1,5,,,,,,,,,
2026,09,Ciudad de México,La sociedad,Pornografía infantil,Pornografía infantil,Pornografía infantil,3,4,3,,,,,,,,,
2026,09,Ciudad de México,La sociedad,Discriminación,Discriminación,Discriminación,88,101,136,,,,,,,,,
2026,09,Ciudad de México,Otros bienes jurídicos afectados (del fuero común),Narcomenudeo,Narcomenudeo posesión simple,Narcomenudeo posesión simple,236,215,238,,,,,,,,,
2026,09,Ciudad de México,Otros bienes jurídicos afectados (del fuero común),Otros delitos del Fuero Común,Otros delitos del Fuero Común,Otros delitos del Fuero Común,151,147,180,,,,,,,,,
2026,09,Ciudad de México,Otros bienes jurídicos afectados (del fuero común),Narcomenudeo,Narcomenudeo con fines de venta,Narcomenudeo con fines de venta,270,246,261,,,,,,,,,
2026,09,Ciudad de México,Otros bienes jurídicos afectados (del fuero común),Amenazas,Amenazas,Amenazas,1490,1740,2095,,,,,,,,,
2026,09,Ciudad de México,Otros bienes jurídicos afectados (del fuero común),Allanamiento de morada,Allanamiento de morada,Allanamiento de morada,60,79,62,,,,,,,,,
2026,09,Ciudad de México,Otros bienes jurídicos afectados (del fuero común),Evasión de presos,Evasión de presos,Evasión de presos,0,0,0,,,,,,,,,
2026,09,Ciudad de México,Otros bienes jurídicos afectados (del fuero común),Falsedad,Falsedad,Falsedad,45,40,43,,,,,,,,,
2026,09,Ciudad de México,Otros bienes jurídicos afectados (del fuero común),Falsificación,Falsificación,Falsificación,189,165,222,,,,,,,,,
2026,09,Ciudad de México,Otros bienes jurídicos afectados (del fuero común),Contra el medio ambiente,Contra el medio ambiente,Contra el medio ambiente,73,94,98,,,,,,,,,
2026,09,Ciudad de México,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,358,344,430,,,,,,,,,
2026,09,Ciudad de México,Otros bienes jurídicos afectados (del fuero común),Electorales,Electorales,Electorales,3,9,9,,,,,,,,,
2026,09,Ciudad de México,Otros bienes jurídicos afectados (del fuero común),Delitos contra la administración de justicia,Delitos contra la administración de justicia,Delitos contra la administración de justicia,69,72,96,,,,,,,,,
2026,09,Ciudad de México,Otros bienes jurídicos afectados (del fuero común),Suplantación y usurpación de identidad,Suplantación y usurpación de identidad,Suplantación y usurpación de identidad,409,386,455,,,,,,,,,
2026,09,Ciudad de México,Otros bienes jurídicos afectados (del fuero común),Tortura,Tortura,Tortura,8,6,3,,,,,,,,,
2026,10,Durango,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,2,0,1,,,,,,,,,
2026,10,Durango,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,3,2,2,,,,,,,,,
2026,10,Durango,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,0,2,0,,,,,,,,,
2026,10,Durango,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0,0,,,,,,,,,
